山梨大学医学部附属病院店,740,07:00～20:00,07:00～20:00,07:00～18:30,07:00～18:30,055-278-5877,"STARBUCKS, docomo, FLET’S(東), au, Wi2 300"
長野駅前店,497,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,026-229-5864,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
MIDORI長野店,1192,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,026-268-1552,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
長野南高田店,979,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,026-256-6606,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
長野川中島店,1263,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,026-285-7882,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
イオンモール佐久平店,856,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,0267-66-3449,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
イオン上田店,571,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,0268-29-9350,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
アリオ上田店,1022,09:00～21:00,09:00～21:00,09:00～21:00,09:00～21:00,0268-29-7081,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
軽井沢・プリンスショッピングプラザ店,546,09:30～19:30,09:30～19:30,09:30～19:30,09:30～19:30,0267-41-1072,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
TSUTAYA 東松本店,2024,09:00～25:00,09:00～25:00,09:00～25:00,09:00～25:00,0263-38-1101,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
MIDORI松本店,775,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0263-31-8571,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
TSUTAYA 松本庄内店,2023,09:00～25:00,09:00～25:00,09:00～25:00,09:00～25:00,0263-24-3955,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
松本なぎさライフサイト店,558,07:30～24:00,07:30～24:00,07:30～24:00,07:30～24:00,0263-24-0552,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
諏訪湖サービスエリア（上り線）店,1071,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0266-54-2092,"STARBUCKS, docomo, FLET’S(東), au, Wi2 300"
諏訪城南店,1179,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,0266-54-3351,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
諏訪湖サービスエリア(下り線)店,933,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,0266-21-2053,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
梓川サービスエリア(上り線)店,948,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,0263-71-2602,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
岐阜茜部店,1200,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,058-268-0970,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ASTY岐阜店,2056,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,058-269-5505,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
モレラ岐阜店,678,10:00～22:00,10:00～22:00,09:00～22:00,09:00～22:00,058-320-0841,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
関 マーゴ店,532,10:00～21:00,10:00～21:00,10:00～21:00,,0575-21-0240,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
岐阜正木店,988,08:00～24:00,08:00～25:00,08:00～25:00,08:00～24:00,058-296-3640,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール大垣店,763,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,0584-87-3426,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール各務原店,782,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,058-375-3687,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
恵那峡サービスエリア（下り線）店,952,07:00～21:00,07:00～21:00,07:00～22:00,07:00～22:00,0573-20-0311,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
EXPASA足柄サービスエリア（下り線）店,954,06:30～21:00,06:30～21:00,06:30～21:00,06:30～21:00,0550-70-1117,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
EXPASA足柄サービスエリア（上り線）店,955,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,0550-70-0255,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンタウン富士南店,810,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,0545-65-7800,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール富士宮店,959,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,0544-68-7213,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
静岡呉服町通り店,255,07:00～22:00,07:00～22:00,08:00～22:00,08:00～22:00,054-272-8800,"STARBUCKS, Softbank, au, Wi2 300"
静岡　市役所前店,449,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,054-205-6121,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
MARK IS 静岡店,1116,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,054-267-2290,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
ＡＳＴＹ静岡店,696,07:00～22:00,07:00～22:30,07:00～22:30,07:00～22:00,054-275-3066,
静岡駅 新幹線ラチ内店,2010,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,054-280-6085,Softbank
静岡 丸井店,300,07:00～22:00,07:00～22:00,08:00～22:00,08:00～22:00,054-221-8121,
富士川サービスエリア（下り線）店,733,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0545-56-2277,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
アピタ静岡店,642,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,054-654-5822,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
浜松新津町店,1133,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,053-468-5150,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ザザシティ浜松店,172,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,053-413-5154,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
浜松イズム店,489,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,053-459-1805,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
浜松駅 新幹線ラチ内店,734,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,053-413-5070,Softbank
浜名湖サービスエリア店,731,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,053-528-1200,Softbank
浜松佐鳴台店,1304,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,053-415-3051,"docomo, FLET'S（西）, Softbank"
TSUTAYA 佐鳴台店,2030,10:00～24:00,10:00～24:00,10:00～24:00,10:00～24:00,053-445-1515,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール浜松志都呂店,567,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,053-415-1354,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
プレ葉ウォーク浜北店,1303,09:00～21:30,09:00～21:30,09:00～21:30,09:00～21:30,053-584-2015,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
浜松プラザ フレスポ店,583,09:30～22:30,09:30～22:30,09:30～22:30,09:30～22:30,053-411-7240,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール浜松市野店,620,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,053-468-1821,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ららぽーと磐田店,923,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,0538-59-0311,"STARBUCKS, Softbank, au, Wi2 300"
豊橋ココラフロント店,861,07:30～22:00,07:30～22:00,07:30～22:00,07:30～22:00,0532-57-1377,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ホリデイ・スクエア豊橋店,1042,08:00～20:00,08:00～20:00,08:00～20:00,08:00～20:00,0532-38-8531,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
豊川正岡店,1248,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,0533-80-7507,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール岡崎店,165,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,0564-59-1010,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
岡崎竜美店,909,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,0564-57-1717,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ヴェルサウォーク西尾店,1204,09:00～21:30,09:00～21:30,09:00～21:30,09:00～21:30,0563-64-0751,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
安城百石店,957,08:00～24:00,08:00～26:00,08:00～26:00,08:00～24:00,0566-71-1022,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
名駅地下街 サンロード店,194,07:30～21:30,07:30～21:30,07:30～21:30,07:30～21:30,052-586-3252,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
名駅地下街 ユニモール店,349,07:30～21:30,07:30～21:30,07:30～21:30,07:30～21:30,052-565-8757,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
名古屋ＪＲセントラルタワーズ店,119,休業中,休業中,休業中,休業中,052-586-7087,
名鉄百貨店名古屋店,1210,07:30～22:30,07:30～22:30,07:30～22:30,07:30～22:30,052-585-7620,"au, Wi2 300"
上小田井mozoワンダーシティ店,935,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,052-506-2732,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
JR名古屋駅　広小路口店,2028,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,052-588-8571,Softbank
JR名古屋駅 新幹線南ラチ内店,2048,06:45～22:00,06:45～22:00,06:45～22:00,06:45～22:00,052-533-9821,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール名古屋みなと店,630,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,052-659-5271,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール名古屋茶屋店,1215,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,052-309-3758,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
金山駅南口店,385,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,052-678-1471,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
名鉄 神宮前駅店,289,07:00～21:30,07:00～21:30,07:00～21:30,07:00～21:00,052-683-5013,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール熱田店,496,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,052-884-0218,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
アピタ鳴海店,584,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,052-899-4861,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ヒルズウォーク徳重ガーデンズ店,1001,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,052-879-6846,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール大高オレンジコート店,834,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,052-626-2819,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール大高店,835,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,052-626-2863,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
桜通り大津店,294,07:00～22:00,07:00～22:30,07:00～22:30,08:00～22:00,052-962-1055,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
三井住友銀行名古屋ビル店,243,07:00～22:00,07:00～22:00,08:00～22:00,08:00～21:00,052-232-1516,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
栄広小路店,365,07:00～22:30,07:00～23:00,08:00～23:00,08:00～22:00,052-955-1518,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
名古屋インターシティ伏見店,1288,07:00～21:00,07:00～21:00,08:00～20:00,,052-209-6925,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
栄 チェリープラザ店,364,07:00～22:00,07:00～23:00,08:00～23:00,08:00～22:00,052-238-6536,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ベストウェスタンホテル名古屋栄4丁目店,150,07:00～22:00,07:00～22:30,07:00～22:30,07:00～22:00,052-251-7773,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
栄ラシック店,716,11:00～21:00,11:00～21:00,11:00～21:00,11:00～21:00,052-259-6287,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
名古屋久屋南店,1048,07:00～22:30,07:00～22:30,08:00～22:00,08:00～22:00,052-269-0230,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
栄広小路七間町店,220,07:00～22:00,07:00～22:30,07:00～22:30,07:00～22:00,052-262-2156,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
栄大津通店,1021,07:00～22:30,07:00～23:00,08:00～23:00,08:00～22:00,052-238-1067,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
名古屋大須万松寺店,840,07:00～22:00,07:00～22:00,08:00～22:00,08:00～22:00,052-249-2675,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
アスナル金山店,1163,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,052-339-1671,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
名古屋 伏見 ＡＴビル店,533,07:00～22:00,07:00～22:00,07:30～22:00,07:30～21:00,052-220-6232,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
新栄葵町店,400,07:00～22:00,07:00～22:00,07:00～22:00,08:00～22:00,052-930-4817,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
栄公園 オアシス２１店,389,07:00～22:00,07:00～22:30,07:00～22:30,07:00～22:00,052-950-5160,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモールナゴヤドーム前店,664,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,052-725-6534,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモールナゴヤドーム前フードコート店,1110,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,052-725-6583,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
アピタ千代田橋店,576,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,052-719-2051,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
名古屋自由ヶ丘店,1150,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,052-759-5617,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
星が丘テラス店,477,07:30～22:00,07:30～22:00,07:30～22:00,07:30～22:00,052-789-0681,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
覚王山店,453,07:00～22:00,07:00～22:00,08:00～22:00,08:00～22:00,052-757-3773,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンタウン千種店,615,09:00～23:00,09:00～23:00,09:00～23:00,09:00～23:00,052-734-5254,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
名古屋大学附属図書館店,972,08:30～21:00,08:30～21:00,09:00～18:00,09:00～18:00,052-788-2381,Softbank
藤が丘effe店,715,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,052-760-1835,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
御器所駅前店,939,07:00～22:00,07:00～22:30,08:00～22:30,08:00～22:00,052-858-3081,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
名古屋市立大学病院店,765,07:00～21:00,07:00～21:00,08:00～19:00,08:00～19:00,052-858-3155,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
日進竹の山店,673,07:00～24:00,07:00～26:00,07:00～26:00,07:00～24:00,0561-75-4066,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
TSUTAYA 東浦店,2017,10:00～25:00,10:00～25:00,10:00～25:00,10:00～25:00,0562-82-0560,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール東浦店,287,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,0562-82-2723,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
松坂屋 豊田店,324,07:30～22:00,07:30～22:00,08:00～22:00,08:00～22:00,0565-35-6252,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
アピタ豊田元町店,604,07:00～24:00,07:00～26:00,07:00～26:00,07:00～24:00,0565-25-2701,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ギャラリエアピタ知立店,296,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,0566-81-7373,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
大府柊山店,1002,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,0562-45-6533,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ラスパ太田川店,1301,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,0562-39-4001,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
中部国際空港セントレア店,553,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0569-38-7188,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
中部国際空港出発ターミナル内店,592,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0569-38-7186,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
中部国際空港第２セントレアビル店,738,07:00～18:30,07:00～18:30,07:00～18:30,07:00～18:30,0569-38-7881,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
イオンモール扶桑店,511,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,0587-91-3143,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
名古屋 アピタ長久手店,177,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,0561-61-7022,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
VIA MALL アピタ江南西店,622,09:30～21:30,09:30～21:30,09:30～21:30,09:30～21:30,0587-51-5931,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
春日井南下原店,1117,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,0568-86-9522,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ザ・モール春日井店,413,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,0568-87-5631,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
アピタ高蔵寺店,614,09:00～21:00,09:00～21:00,09:00～21:00,09:00～21:00,0568-94-5831,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
テラスウォーク一宮店,1186,09:00～21:30,09:00～21:30,09:00～21:30,09:00～21:30,0586-26-2320,"STARBUCKS, Softbank, au, Wi2 300"
尾張一宮パーキングエリア（下り線）店,929,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,0586-75-3657,
尾張一宮パーキングエリア（上り線）店,928,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,0586-75-3057,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
リーフウォーク稲沢店,930,10:00～21:30,10:00～21:30,10:00～21:30,10:00～21:30,0587-33-3231,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール木曽川店,563,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,0586-84-3977,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
アピタ四日市店,599,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,059-350-4471,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール四日市北店,1100,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,059-361-3901,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール東員店,1178,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,0594-86-1823,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
イオンモール桑名店,193,09:00～21:00,09:00～21:00,09:00～21:00,09:00～21:00,0594-21-8517,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
桑名サンシパーク店,691,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,0594-33-1017,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ジャズドリーム長島店,1037,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,0594-45-8758,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
EXPASA御在所サービスエリア（下り線）店,981,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,059-330-1711,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
EXPASA御在所サービスエリア（上り線)店,2037,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,059-330-5122,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
四日市尾平店,1063,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,059-334-9752,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール鈴鹿店,440,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,0593-75-0509,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ベイスクエア津店,703,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,059-213-7237,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
久居インターガーデン店,594,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,059-254-6861,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール明和店,1069,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,0596-55-8080,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
イオンタウン伊勢ララパーク店,1032,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,0596-31-2600,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
大津堅田店,521,07:30～23:00,07:30～23:00,07:30～23:00,07:30～23:00,077-571-0666,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
大津パルコ店,260,08:30～22:00,08:30～22:00,08:30～22:00,08:30～22:00,077-527-7107,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
三井アウトレットパーク滋賀竜王店,1145,10:00～20:00,10:00～20:00,10:00～20:00,10:00～20:00,0748-58-5085,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
カインズモール彦根店,693,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,0749-30-1260,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
EXPASA多賀サービスエリア（下り線）店,980,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0749-48-7071,"STARBUCKS, Softbank, au, Wi2 300"
多賀サービスエリア（上り線）店,932,07:00～21:00,07:00～22:00,07:00～22:00,07:00～22:00,0749-48-7031,"STARBUCKS, Softbank, au, Wi2 300"
近江八幡店,728,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,0748-31-2577,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
草津Ａ・ＳＱＵＡＲＥ店,291,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,077-561-6578,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
草津国道１号店,639,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,077-569-5633,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール草津店,890,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,077-599-5149,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
滋賀長浜店,1294,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,0749-64-5170,"docomo, FLET'S（西）, Softbank"
京都四条河原町店,994,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,075-254-7376,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
京都四条通ヤサカビル店,76,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,075-231-5008,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
ＬＡＱＵＥ四条烏丸店,1318,08:30～20:30,08:30～20:30,08:30～20:30,08:30～20:30,075-257-7391,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
京都Porta店,225,07:30～22:00,07:30～22:00,07:30～22:00,07:30～22:00,075-343-2377,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
京都タワー店,547,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,075-353-0458,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
京都Porta ウエスト店,1199,07:30～22:00,07:30～22:00,07:30～22:00,07:30～22:00,075-353-5531,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
からすま京都ホテル店,283,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,075-344-5232,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
京都マルイ店,1039,10:30～20:30,10:30～20:30,10:30～20:30,10:30～20:30,075-222-5008,
京都リサーチパーク店,548,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,075-326-1414,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
TSUTAYA 京都リサーチパーク店,993,09:00～24:00,09:00～24:00,09:00～24:00,09:00～24:00,075-325-1235,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール京都桂川店,1232,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,075-924-6615,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
北大路関西電力ビル店,424,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,075-494-1388,
京都三条大橋店,68,08:00～23:00,08:00～23:00,08:00～23:00,08:00～23:00,075-213-2326,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
京都新京極店,430,07:30～22:00,07:30～22:00,07:30～22:00,07:30～22:00,075-254-6877,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
京都烏丸六角店,880,07:00～22:00,07:00～22:00,08:00～22:00,08:00～22:00,075-257-7325,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
